,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check_trial,Check_trial_t_First.Click,Check_trial_t_Last.Click,Check_trial_t_Page.Submit,Check_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,why,thoughts,sex,age,attn,workerId,assignmentId,hitId
13,3/29/18 9:12,3/29/18 9:16,0,2b8a80b51fcbf159,100,231,1,3/29/18 9:16,R_Xj65ltmkXbpSKXv,,,,,39.95,-74.99,anonymous,EN,1,0,0,4.34,0,0,0,6.589,0,0,2.773,2.773,3.655,1,0,3.12,3.12,3.97,1,0,3.281,3.281,4.275,1,0,4.544,4.544,5.306,1,0,5.263,5.263,6.149,1,1,6.293,6.293,7.241,1,0,3.924,3.924,4.775,1,0,4.786,4.786,6.04,1,1,2.81,2.81,3.762,1,0,5.274,5.274,6.466,1,0,8.479,8.479,9.876,1,0,6.94,6.94,7.958,1,1,4.015,4.015,4.945,1,1,4.583,4.583,5.449,1,1,2.647,2.647,3.461,1,1,5.431,5.431,6.75,1,1,3.002,3.002,4.034,1,0,3.875,5.271,6.242,2,1,3.73,3.73,4.401,1,0,3.731,3.731,4.621,1,0,4.445,4.445,5.32,1,0,4.471,4.471,10.044,1,0,7.927,7.927,9.411,1,0,5.047,5.047,5.613,1,1,3.386,3.386,5.991,1,0,3.94,3.94,4.626,1,0,2.864,2.864,3.634,1,Less likely to happen is more upsetting,no,1,41,1,326a0ca6f93cd6f7,3WYP994K18FQPHUXWPUKHEGK80FY6G,3VLL1PIENQCEWTCC25DWN1FSXU7ZOE
14,3/29/18 9:12,3/29/18 9:16,0,9ba2db710cc0e1da,100,209,1,3/29/18 9:16,R_27lroqZCMcHoaWr,,,,,39.96,-83,anonymous,EN,1,0,0,4.709,0,0,0,6.002,0,0,2.417,2.417,3.103,1,0,1.618,2.794,3.543,2,0,4.224,4.624,5.462,2,0,3.211,3.211,4.002,1,0,5.764,5.764,6.537,1,0,3.653,3.653,4.228,1,0,3.028,3.028,3.866,1,0,3.575,3.575,4.429,1,1,2.043,2.043,2.865,1,0,2.015,2.015,2.765,1,0,4.639,4.639,5.414,1,0,3.09,3.09,4.016,1,1,3.511,3.511,4.421,1,1,5.531,5.531,6.498,1,1,2.434,3.554,3.928,2,1,4.474,4.474,5.263,1,1,2.401,2.401,3.217,1,0,2.887,2.887,3.684,1,1,4.831,4.831,5.813,1,1,4.635,4.635,5.472,1,1,4.336,4.336,5.151,1,0,3.948,3.948,5.01,1,0,4.045,4.884,5.699,2,0,3.751,3.751,4.541,1,0,4.49,4.49,5.152,1,0,2.792,2.792,3.622,1,0,3.617,3.617,4.584,1,I thought about what event was more expected versus less expected.,no,2,38,1,cebaa33da6185e9c,3JRJSWSMQI9TMTQODMKS38CKGX9E3C,3NRZ1LDP7WUWHTODH5QBC1KI7Z3ZPV
15,3/29/18 9:12,3/29/18 9:16,0,dbf0c8dc407012de,100,233,1,3/29/18 9:16,R_1gUUtYMhA9BXwLT,,,,,40.66,-111.92,anonymous,EN,1,0,0,3.904,0,0,0,5.88,0,0,4.452,4.452,5.443,1,0,3.136,3.136,4.214,1,1,4.406,4.406,5.214,1,0,6.176,6.176,7.381,1,1,4.847,4.847,5.614,1,1,2.513,2.513,3.303,1,1,3.027,3.027,3.832,1,0,3.172,3.172,3.993,1,1,3.427,3.427,4.257,1,1,3.439,3.439,4.252,1,0,4.939,4.939,6.394,1,0,2.711,2.711,3.837,1,0,11.431,11.431,13.004,1,1,7.266,7.266,8.055,1,1,3.034,3.034,3.871,1,1,3.792,3.792,4.679,1,1,2.742,2.742,3.989,1,1,3.882,3.882,4.738,1,1,5.53,5.53,6.424,1,0,3.128,3.128,4.046,1,0,3.148,3.148,4.042,1,0,2.773,2.773,3.443,1,0,3.614,3.614,4.667,1,0,4.283,4.283,5.12,1,1,4.536,4.536,5.542,1,0,2.775,2.775,3.989,1,1,5.366,5.366,6.548,1,"Many of those were 'Both of those are awful."" and some of them were Both of those are equally bad. So I leaned towards an instinct reaction rather than thinking about it.",Thanks.,2,34,1,71e01a35370ad809,3DY4FPOOA2C276XCJ2AYLA3MM6NVRY,39HYCOOPKO9NTPM4X79M457KECIMDN
16,3/29/18 9:11,3/29/18 9:16,0,873200ebf53d328b,100,282,1,3/29/18 9:16,R_2EGFNCbejoCAln2,,,,,42.08,-71.04,anonymous,EN,1,0,0,3.543,0,0,0,6.111,0,1,4.216,4.216,4.967,1,1,5.874,5.874,6.448,1,1,4.778,5.33,5.568,2,0,5.692,5.692,6.25,1,1,8.741,8.741,9.452,1,1,3.384,3.968,4.206,2,1,3.584,3.584,4.279,1,1,5.293,5.293,5.97,1,0,4.09,4.09,4.658,1,1,4.071,4.071,4.692,1,1,5.002,5.002,5.615,1,0,3.068,3.068,3.842,1,1,5.955,5.955,6.656,1,0,9.972,9.972,10.556,1,0,4.383,4.383,4.924,1,0,6.238,6.238,6.803,1,0,3.98,3.98,4.57,1,1,3.662,3.662,4.365,1,0,5.029,5.029,5.651,1,0,8.424,8.424,8.933,1,0,3.35,3.35,3.963,1,1,5.443,5.443,6.073,1,0,5.465,5.465,6.143,1,0,7.318,7.318,8.204,1,1,6.306,6.306,6.863,1,0,9.842,9.842,10.463,1,1,6.394,6.394,6.968,1,I seemed to answer if the even was more probably like a tornado in nebraska as opposed to oregon,,1,32,1,041b418380cc39f7,3JNQLM5FT5AI7H4XQ8TRXTXCJGA2LC,3QTFNPMJC66WE8C01QDJ8CFN7K2ZNZ
17,3/29/18 9:11,3/29/18 9:16,0,b90596deeed5535f,100,302,1,3/29/18 9:16,R_por58a6iuaGsYyR,,,,,42.54,-123.35,anonymous,EN,1,0,0,3.819,0,0,0,5.776,0,1,3.589,3.604,4.207,2,0,3.913,3.928,4.595,2,1,6.888,6.9,7.417,2,0,10.612,10.627,11.147,2,1,8.676,8.69,9.36,2,1,4.202,4.215,4.883,2,1,5.152,5.166,5.733,2,0,3.706,3.721,5.704,2,1,4.517,4.529,5.153,2,1,4.866,4.881,5.55,2,1,5.252,5.266,5.741,2,0,4.269,4.282,5.026,2,1,9.185,9.2,9.85,2,0,5.184,5.195,5.694,2,0,3.048,3.065,3.532,2,1,10.042,10.055,10.52,2,0,3.267,3.283,3.778,2,1,3.231,3.243,3.761,2,0,12.169,12.184,13.084,2,0,7.052,7.066,7.786,2,1,3.873,3.89,4.343,2,0,7.314,7.332,7.917,2,0,3.463,3.476,4.413,2,0,7.835,7.85,8.315,2,1,6.238,6.258,6.739,2,0,2.781,2.795,3.498,2,1,3.931,3.943,4.497,2,I went with my gut feeling in my answers. I just had a feeling when reading the scenarios and whichever one made me feel the worst is the response I chose. ,No comments,2,38,1,4bdc8ab159185e79,3P529IW9KZ928BG9E38YHCR1SKELFE,3DQYSJDTYLZ3F7Z879MFL453LS3XEB
18,3/29/18 9:12,3/29/18 9:16,0,804d9ba248a02002,100,266,1,3/29/18 9:16,R_yvFpwV5ZsGbzstj,,,,,27.91,-80.64,anonymous,EN,1,0,0,4.033,0,0,0,5.756,0,0,3.825,3.825,4.568,1,0,4.3,4.3,5.177,1,0,5.096,5.096,5.878,1,0,5.598,5.598,7.172,1,0,12.507,12.507,13.381,1,0,2.099,2.099,3.217,1,0,4.68,6.097,6.901,2,0,3.811,5.308,6.122,2,1,3.014,3.014,3.925,1,1,8.884,8.884,9.923,1,1,22.583,22.583,23.526,1,0,3.406,3.406,4.45,1,1,6.368,6.368,7.32,1,0,8.163,8.163,8.88,1,1,2.808,2.808,3.623,1,1,5.741,5.741,6.451,1,1,4.347,4.347,5.274,1,1,2.982,2.982,3.81,1,1,6.292,6.292,7.266,1,0,5.195,5.195,6.225,1,1,3.319,3.319,4.28,1,0,8.503,8.503,9.532,1,0,2.674,2.674,3.439,1,0,6.161,6.161,6.947,1,1,4.624,4.624,5.407,1,0,3.077,3.077,4.074,1,0,7.915,7.915,8.711,1,I picked the lesser of two evils.,,2,34,1,32ada398bf44fe76,3U8YCDAGXQ4M24HW3QX9VR3RWOD0QF,3QTFNPMJC66WE8C01QDJ8CFN7K2ZNZ
19,3/29/18 9:13,3/29/18 9:16,0,ab44ad609062c715,100,206,1,3/29/18 9:16,R_pE0NtvxcCSBJUo9,,,,,42.24,-71.81,anonymous,EN,1,0.898,1.746,3.674,5,0.973,3.78,5.452,12,0,2.619,2.619,3.363,1,0,1.879,1.879,3.413,1,0,1.265,3.986,4.752,8,0,0.908,4.261,5.047,11,0,1.131,23.53,24.103,20,0,1.262,3.718,4.557,7,0,1.206,3.484,4.021,6,0,3.238,3.238,3.711,1,1,1.12,2.664,3.32,5,0,0.958,6.294,7.143,9,0,1.227,4.427,5.506,7,0,1.878,1.878,2.965,1,1,1.703,6.291,7.391,13,1,1.274,6.99,7.556,5,1,2.679,2.679,3.287,1,1,1.597,4.189,4.838,7,1,0.974,2.982,3.212,4,1,3.127,3.127,3.689,1,1,3.974,4.635,4.933,2,0,1.469,4.904,5.68,11,0,2.558,2.805,3.244,2,1,1.377,3.01,3.647,5,0,2.708,2.708,3.372,1,0,1.185,3.345,4.356,7,1,1.008,5.256,6.047,6,0,2.083,2.838,3.046,3,1,2.121,2.121,2.705,1,I thought honestly about what I truly that was worse. I thought about the scenario in detail,Nope!,2,29,1,afc4fc556eda3dda,304SM51WA4SZZ7ZJTAJ3A8EB5GVBS1,391JB9X4ZYWV7VSEPOV98I2AYLFKMY
20,3/29/18 9:11,3/29/18 9:16,0,68f6290fb488dc45,100,325,1,3/29/18 9:16,R_278Mhzz3IhjfxbC,,,,,30.67,-87.18,anonymous,EN,1,0,0,4.097,0,0,0,6.209,0,0,5.932,5.932,6.711,1,0,5.213,5.213,6.85,1,0,8.503,8.503,9.339,1,0,6.666,6.666,7.589,1,0,10.3,10.3,11.642,1,0,4.791,4.791,5.713,1,1,13.867,13.867,15.328,1,0,9.37,9.37,10.401,1,1,3.843,3.843,5.081,1,0,5.279,5.279,6.583,1,1,8.947,8.947,9.994,1,0,4.444,4.444,5.401,1,1,7.326,7.326,8.509,1,1,8.816,8.816,9.583,1,1,4.519,4.519,5.38,1,1,6.015,6.015,6.944,1,1,4.011,4.011,4.992,1,0,5.772,5.772,6.781,1,1,8.624,8.624,9.71,1,0,8.452,8.452,9.847,1,0,5.634,5.634,6.577,1,1,8.47,8.47,9.501,1,0,6.504,6.504,7.805,1,1,4.703,4.703,5.726,1,1,6.864,6.864,8.018,1,0,4.827,4.827,5.868,1,1,4.071,4.071,5.604,1,I tended to pick the most upsetting as the ones that are more rare to happen.,None,2,30,1,32783fe4a9db35d0,3VHHR074H45PTI13WKAMTKEKUWVL7A,375VMB7D4J71X6WDCSBUCC03X3YID3
21,3/29/18 9:12,3/29/18 9:17,0,691ae9526d4ba958,100,305,1,3/29/18 9:17,R_3r2Gt6Myt77TsEI,,,,,32.72,-97.46,anonymous,EN,1,0,0,4.135,0,0,0,6.808,0,0,4.283,4.283,5.482,1,0,4.295,4.295,5.367,1,0,4.534,4.534,6.301,1,0,7.245,7.245,10.163,1,0,30.11,30.11,31.029,1,0,5.907,5.907,8.937,1,0,4.772,4.772,5.9,1,0,3.178,3.178,4.826,1,1,2.349,2.349,3.228,1,0,2.979,2.979,4.392,1,0,5.438,5.438,6.851,1,0,4.166,4.166,5.761,1,1,6.658,6.658,7.665,1,1,5.595,5.595,6.474,1,1,3.057,3.057,4.516,1,1,5.189,5.189,6.013,1,1,2.586,2.586,3.696,1,1,5.907,5.907,7.211,1,1,6.802,6.802,9.511,1,0,7.183,7.183,8.436,1,0,4.873,4.873,6.857,1,1,5.211,5.211,9.519,1,0,3.416,3.416,5.373,1,0,3.321,3.321,4.686,1,0,5.714,12.017,13.276,2,0,4.816,4.816,6.612,1,1,4.214,4.214,8.548,1,"I think the more uncommon a happening was, the more upsetting it appeared.",Quite interesting survey thanks!,2,52,1,3d8b5cec9b1e0a16,3VZLGYJEYMY3DMOYTY5TVY26BYIXZ0,3PIOQ99R7YAFS9IQV3EBRK0852NUN5
22,3/29/18 9:13,3/29/18 9:17,0,caf033ef4bbdf2c7,100,221,1,3/29/18 9:17,R_3D7Pblh16q82TWH,,,,,37.78,-122.42,anonymous,EN,1,0,0,5.946,0,0,0,5.952,0,1,0.588,0.588,3.076,1,1,0.165,0.165,1.495,1,1,0.442,0.442,1.836,1,1,0.312,0.312,1.178,1,1,5.038,5.038,6.086,1,1,0.135,0.135,1.002,1,0,0.282,0.282,1.185,1,1,0.346,0.346,1.101,1,1,0.423,0.423,1.215,1,1,0.498,0.498,1.533,1,1,4.865,4.865,5.654,1,0,0.114,5.49,6.392,2,1,1.044,1.044,1.802,1,0,3.186,7.497,8.899,2,0,0.229,0.229,1.046,1,1,1.649,3.38,4.123,2,1,15.247,15.884,17.657,2,0,0.575,0.575,4.005,1,1,0.16,0.16,1.173,1,1,0.349,0.349,1.091,1,1,0.183,0.183,0.954,1,1,8.621,11.31,11.884,2,1,24.304,24.304,25.229,1,0,0.594,3.824,4.527,3,0,0.486,0.486,2.358,1,0,0.23,0.23,0.979,1,0,0.275,0.275,1.1,1,"I think it varies but I took into account location, characters, damage done, ",Thank you!,1,30,1,f5fff43fac24bf9c,3RXCAC0YISDD74SLVY5CUS579ZFG8M,3PIOQ99R7YAFS9IQV3EBRK0852NUN5
23,3/29/18 9:12,3/29/18 9:17,0,cf4906cae73e9cbd,100,263,1,3/29/18 9:17,R_8xqGVuLFWTozQoV,,,,,31.67,-96.96,anonymous,EN,1,0,0,4.785,0,0,0,6.296,0,0,3.86,3.86,4.842,1,0,5.451,5.451,6.672,1,1,6.786,6.786,7.759,1,0,8.09,8.09,9.19,1,1,6.945,6.945,7.807,1,0,2.955,2.955,3.864,1,0,4.179,4.179,5.17,1,0,4.211,4.211,5.272,1,1,3.524,3.524,5.069,1,0,4.151,4.151,5.187,1,1,6.799,6.799,8.83,1,0,2.94,2.94,4.732,1,1,4.726,4.726,5.972,1,1,10.142,10.142,11.26,1,1,3.67,3.67,5.061,1,1,5.272,5.272,6.149,1,1,3.35,3.35,4.213,1,1,4.61,4.61,7.184,1,1,5.741,5.741,6.93,1,0,11.708,11.708,15.131,1,1,6.275,6.275,7.347,1,0,3.516,3.516,4.96,1,0,5.311,5.311,7.244,1,0,5.86,5.86,6.921,1,1,6.262,6.262,7.3,1,0,2.954,2.954,3.855,1,1,3.527,3.527,4.725,1,I chose the ones that were the rarest to happen.  Those would be the most upsetting.,no,2,47,1,3b4253465de9c464,3PJ71Z61R5QGHULSI7QNN1WCRGF19X,3GONHBMNHVMQWQR0PPYJVXQN2USZMZ
24,3/29/18 9:12,3/29/18 9:17,0,9690f2bbcc6b6dcb,100,288,1,3/29/18 9:17,R_eS9DIFwC9Q521qh,,,,,30.37,-97.64,anonymous,EN,1,0,0,5.222,0,0,0,6.124,0,0,0.236,0.236,7.188,1,1,0.12,0.12,0.804,1,1,0.066,0.702,1.162,2,1,0.504,0.504,1.47,1,1,0.16,0.16,0.89,1,0,0.228,0.78,1.214,2,0,0.234,0.234,0.992,1,1,0.216,0.216,0.92,1,0,0.17,0.17,0.856,1,1,0.182,0.182,0.87,1,1,0.094,0.094,0.982,1,0,0.252,0.252,0.892,1,1,0.274,0.274,1.028,1,1,0.276,0.276,1.174,1,0,0.104,0.104,0.8,1,1,195.666,195.666,196.388,1,0,0.134,1.486,2.21,3,1,0.47,0.47,1.17,1,1,0.222,0.222,1.03,1,0,0.18,0.18,0.77,1,0,0.238,0.556,1,2,0,0.424,0.822,1.192,2,1,0.192,0.192,0.862,1,0,0.436,0.786,1.568,2,1,0.21,1.502,1.892,3,1,0.176,0.756,1.108,2,0,0.16,0.7,0.99,2,NA,NA,1,33,1,f94ef5a59f1822ea,3C5W7UE9CGE3EFPFE9FZNW6XWU0XMJ,375VMB7D4J71X6WDCSBUCC03X3YID3
25,3/29/18 9:11,3/29/18 9:17,0,74d36100a20fecc3,100,351,1,3/29/18 9:17,R_2B96rSMACXtJzP7,,,,,40.22,-74.07,anonymous,EN,1,0,0,5.138,0,0,0,7.444,0,0,6.725,6.725,7.788,1,0,6.684,6.684,7.892,1,0,6.492,6.492,7.444,1,0,9.27,9.27,10.431,1,1,10.759,10.759,11.87,1,0,5.122,5.122,6.12,1,1,8.179,8.179,9.338,1,0,7.367,7.367,8.4,1,1,5.079,5.079,6.422,1,0,7.081,7.081,8.176,1,0,10.353,10.353,11.465,1,0,6.985,6.985,8.263,1,1,10.498,12.73,13.817,2,1,13.117,13.117,14.588,1,1,5.029,5.029,6.059,1,1,7.959,7.959,8.943,1,1,5.609,5.609,6.769,1,0,4.137,4.137,5.122,1,0,7.41,7.41,8.339,1,0,10.116,10.116,11.811,1,0,7.225,7.225,8.72,1,0,8.12,8.12,8.992,1,1,7.615,7.615,9.19,1,1,5.891,5.891,7.019,1,1,9.697,9.697,10.704,1,0,8.705,8.705,10.129,1,0,6.282,6.282,8.256,1,I choose the most unlikely answer.,no,2,65,1,b200b50822ce34da,379J5II41P4A2XGDJSOSZU61GJZLEW,375VMB7D4J71X6WDCSBUCC03X3YID3
26,3/29/18 9:12,3/29/18 9:17,0,7ee5e09b9d728648,100,293,1,3/29/18 9:17,R_2CE61WVPQjdA7l7,,,,,38.92,-76.89,anonymous,EN,1,4.042,4.042,5.186,1,15.46,15.908,18.93,3,0,3.42,3.42,3.978,1,0,2.87,2.87,3.78,1,0,5.198,5.198,10.332,1,0,4.9,4.9,6.226,1,0,7.228,7.228,8.154,1,0,2.36,3.792,4.288,4,1,4.968,4.968,5.696,1,0,3.656,3.656,5,1,1,3.552,3.552,4.49,1,0,3.798,3.798,4.998,1,0,6.41,6.41,7.096,1,0,2.932,2.932,3.98,1,1,5.71,5.71,6.372,1,1,11.268,11.268,13.14,1,1,6.258,6.258,7.162,1,1,4.658,4.658,5.538,1,1,5.044,5.044,6.138,1,0,3.74,3.74,5.048,1,1,5.636,5.636,6.502,1,0,2.88,2.88,3.96,1,0,4.824,4.824,5.724,1,1,9.21,9.21,10.206,1,0,1.174,6.52,7.706,10,0,5.258,5.258,6.54,1,1,7.042,7.042,7.974,1,0,6.594,6.594,8.412,1,0,4.36,4.882,5.142,2,"Some of these were 100% a toss up. For the others, usually selected the one that wasn't an expected situation.",no,1,28,1,79bd0bbfd042351f,3TMFV4NEP9294QILA39UGVRV3N68WE,3B6F54KMR20WZPJX1BLDFC5HH4XS1F
27,3/29/18 9:13,3/29/18 9:17,0,69536a5c17d27c9b,100,282,1,3/29/18 9:17,R_3iUrHsX9BLqz3b4,,,,,46.29,-119.28,anonymous,EN,1,0,0,11.268,0,0,0,5.716,0,0,0.152,0.405,1.11,2,0,0.323,0.323,1.198,1,1,0.176,0.176,0.911,1,0,0.36,0.36,1.144,1,0,0.618,0.618,1.162,1,1,0.282,0.282,1.022,1,0,0.35,0.35,0.976,1,1,0.546,0.546,1.247,1,1,0.605,1.206,1.622,2,1,1.206,1.206,2.264,1,1,0.498,0.498,1.235,1,1,0.414,0.414,1.094,1,0,0.402,1.003,1.391,2,1,13.73,13.73,14.739,1,1,0.611,0.611,1.333,1,0,0.55,0.55,1.244,1,0,0.231,0.231,0.831,1,1,2.419,2.419,3.24,1,0,0.434,0.434,1.209,1,1,9.613,9.613,10.303,1,0,0.791,0.791,1.579,1,1,0.341,0.341,0.944,1,1,13.381,13.381,13.952,1,0,6.241,6.574,7.191,2,1,0.192,0.192,0.849,1,1,0.287,0.287,0.94,1,1,0.315,0.315,0.858,1,what i felt was worse ,na,1,30,1,80fb000b27c72169,3X31TUMD7YABIWM174TDSAN7RAVL1D,3RQVKZ7ZRK7H5CH1WCNGP4JQMWZ27K
28,3/29/18 9:15,3/29/18 9:17,0,a1a987e6bd3ee2c1,100,168,1,3/29/18 9:17,R_2UVZEqeahY4Djlx,,,,,33.43,72.84,anonymous,EN,1,0,0,4.323,0,6.879,6.879,7.938,1,1,0.663,0.663,1.429,1,1,0.56,0.56,1.418,1,0,0.306,0.586,1.301,2,1,0.352,0.352,1.252,1,0,0.617,0.947,1.693,2,1,0.372,0.372,0.892,1,1,0.434,0.434,1.016,1,0,0.582,0.582,1.437,1,1,0.411,0.411,1.295,1,0,0.576,0.576,1.355,1,0,0.366,0.366,1.219,1,1,0.806,0.806,7.388,1,1,0.82,0.82,1.721,1,1,0.376,0.689,1.37,2,1,0.714,1.078,2.12,2,1,0.594,0.594,1.358,1,0,0.426,6.158,6.952,2,0,0.427,0.427,1.398,1,1,0.431,0.431,1.095,1,1,0.631,0.631,1.533,1,1,0.395,0.395,1.067,1,0,0.51,0.51,1.184,1,1,1.107,1.107,2.04,1,0,0.471,0.471,1.179,1,1,0.483,0.483,1.274,1,1,1.746,1.746,3.273,1,0,5.533,5.533,6.295,1,About ones views.,Liked it,1,28,1,a44191ab87a3e7a5,38F71OA9GUKMETYUEF9DHP6QSP5MFI,3FHTJGYT8NOWQCT8RD2MRU4CW99PGW
29,3/29/18 9:12,3/29/18 9:17,0,0033b4bed98ded90,100,303,1,3/29/18 9:17,R_3PGCxlsa9cbwOqX,,,,,33.75,-117.83,anonymous,EN,1,0,0,42.851,0,0,0,6.994,0,0,2.965,2.965,3.672,1,0,7.229,7.229,8.049,1,0,8.631,10.75,11.474,2,0,0.737,0.737,4.034,1,0,7.839,10.28,10.962,2,0,4.089,4.089,4.975,1,0,1.748,1.748,2.802,1,0,0.891,0.891,2.046,1,0,2.242,2.242,2.9,1,1,1.207,1.207,3.039,1,0,5.363,5.363,5.992,1,0,0.463,0.463,2.916,1,1,3.967,5.486,6.208,3,1,17.351,17.351,18.954,1,1,0.681,1.625,2.457,2,0,6.202,6.202,7.052,1,1,0.944,2.085,2.892,2,1,14.794,14.794,15.475,1,1,0.526,2.667,3.318,2,0,0.841,1.425,2.373,2,1,0.512,3.165,4.107,2,0,0.769,1.053,1.941,2,0,0.572,0.572,2.029,1,0,1.977,4.567,5.203,5,1,2.459,2.459,3.413,1,0,0.765,0.765,2.564,1,1,0.834,1.707,3.139,2,The  less likely the event the more angry I felt.  The more unjust the event relative to the the other the more angry I felt.,No,1,29,1,83d339d33e786ad5,36AHBNMV1S0PAQ9C6C2YNKQCPM2YD8,3G4VVJO6PZ41SYPRH4N1PMW53QQKPU
30,3/29/18 9:11,3/29/18 9:17,0,d432170a78fdd2ad,100,385,1,3/29/18 9:17,R_331FMDB2BZVO4H0,,,,,40.05,-85.69,anonymous,EN,1,0,0,4.399,0,0,0,7.633,0,0,4.49,4.49,5.938,1,0,9.883,9.883,11.296,1,0,14.414,14.414,15.379,1,0,12.036,12.036,13.028,1,0,15.523,15.523,16.451,1,0,6.204,6.204,7.47,1,0,5.837,5.837,6.921,1,0,7.187,7.187,8.077,1,0,5.857,8.124,9.488,2,0,7.646,7.646,9.172,1,0,7.371,7.371,8.424,1,0,4.206,4.206,5.662,1,1,9.319,9.319,10.582,1,1,8.493,8.493,9.266,1,1,6.243,6.243,7.2,1,1,9.102,9.102,10.177,1,1,3.843,3.843,4.794,1,0,10.19,11.559,12.572,2,0,6.865,6.865,7.746,1,0,9.218,9.218,10.603,1,0,11.561,11.561,12.931,1,1,8.143,8.143,9.077,1,1,6.327,6.327,7.186,1,1,8.467,8.467,11.108,1,1,10.366,10.366,11.575,1,0,10.099,10.099,11.157,1,0,5.836,5.836,7.483,1,Intuition and prejudice.,none,2,55,1,cf48cb0703f8d402,3RJSC4XJ11IX9IYYJY96XG800SQ052,3B6F54KMR20WZPJX1BLDFC5HH4XS1F
