,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check1_trial,Check1_trial_t_First.Click,Check1_trial_t_Last.Click,Check1_trial_t_Page.Submit,Check1_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Check2_trial,Check2_trial_t_First.Click,Check2_trial_t_Last.Click,Check2_trial_t_Page.Submit,Check2_trial_t_Click.Count,Check3_trial,Check3_trial_t_First.Click,Check3_trial_t_Last.Click,Check3_trial_t_Page.Submit,Check3_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,explain_choices,comments,sex,age,attn,workerId,assignmentId,hitId
13,4/20/18 12:01,4/20/18 12:05,0,eb6c2dd99f00605f,100,283,1,4/20/18 12:05,R_1HbL7Ij9IvXmjHb,,,,,47.62,-122.21,anonymous,EN,1,0,0,4.269,0,0,0,6.465,0,0,1.925,1.925,2.952,1,0,7.608,9.507,9.803,3,0,1.731,1.731,2.801,1,0,3.049,3.049,6.536,1,-1,5.685,6.876,7.251,2,0,2.662,2.662,3.908,1,0,2.998,2.998,5.795,1,0,4.519,4.519,5.769,1,-1,3.954,3.954,7.414,1,1,5.843,5.843,10.892,1,1,6.352,11.394,12.645,2,0,3.032,3.032,4.293,1,1,3.031,5.238,5.587,2,0,3.497,3.497,4.575,1,0,4.449,4.449,6.436,1,1,5.097,5.097,6.524,1,0,1.889,1.889,3.487,1,-2,3.437,3.437,4.399,1,1,5.994,5.994,7.643,1,0,2.211,2.211,3.288,1,0,3.178,3.178,4.279,1,0,5.638,5.638,6.902,1,0,4.016,4.016,5.421,1,0,3.379,3.379,4.577,1,-2,5.497,5.497,6.876,1,-1,4.816,5.399,7.433,2,1,4.389,4.389,6.209,1,-1,2.971,2.971,4.272,1,0,2.956,2.956,5.126,1,I thought about them and if one of them felt more disturbing I chose that one. It mostly depended on if what happened was expected or not.,No,2,45,1,b90f41fc86d5af42,37M28K1J0R11HUB102ATNW3ITDAJA9,3N2YPY1GI6MBBIUD7ULXXJ8I6Y5VEF
14,4/20/18 12:00,4/20/18 12:05,0,5e8a8adf0289cf3d,100,333,1,4/20/18 12:05,R_2rHJzJqbJovbzLm,,,,,29.99,-97.86,anonymous,EN,1,0,0,4.369,0,0,0,18.595,0,-1,4.409,4.409,5.856,1,0,6.626,7.89,8.87,2,-1,18.531,18.531,19.941,1,0,1.777,1.777,3.146,1,0,3.883,12.641,13.77,5,1,4.095,4.095,5.423,1,0,3.354,3.354,4.249,1,0,6.345,6.345,8.088,1,-1,2.844,2.844,3.616,1,0,5.202,5.202,6.201,1,0,4.089,4.089,5.076,1,0,5.138,5.775,6.647,2,0,5.898,5.898,6.78,1,0,3.306,3.306,4.289,1,0,1.431,1.431,3.137,1,1,5.85,5.85,6.768,1,1,8.724,10.473,11.338,3,-2,3.634,3.634,4.291,1,1,11.609,11.609,12.825,1,0,2.944,2.944,3.916,1,0,4.661,5.194,6.125,2,0,10.783,10.783,12.183,1,0,1.657,1.657,2.684,1,0,7.746,7.746,8.889,1,-2,3.442,3.442,4.586,1,-1,4.58,4.58,5.38,1,0,5.458,5.458,6.624,1,-1,5.334,5.334,6.021,1,2,3.393,6.224,6.612,3,some had 'expected' danger. ,,2,30,1,b8f2e682393b9a56,3DQQ64TANH9UAIH2WKB52HMLUVJPWQ,3WRBLBQ2GRWT2VPOASNWCT34PI80GA
15,4/20/18 12:00,4/20/18 12:06,0,c8e2ee9ddfdd7f8f,100,317,1,4/20/18 12:06,R_33aqF2MOGzv7rPW,,,,,39.1,-96.52,anonymous,EN,1,0,0,3.973,0,0,0,5.818,0,0,4.479,4.507,5.458,2,0,7.571,8.344,9.001,3,0,3.761,3.782,5.09,2,0,2.44,2.456,3.301,2,0,5.392,5.323,6.408,2,0,2.355,2.368,3.4,2,0,3.559,3.595,4.693,2,0,4.926,5.718,6.349,3,-1,5.055,5.088,7.419,2,0,4.903,4.929,6.239,2,0,8.172,9.062,9.922,3,0,4.675,4.587,5.659,2,0,7.015,9.899,9.966,4,0,2.513,2.525,3.527,2,0,2.796,2.819,3.78,2,0,3.076,3.791,4.427,3,0,10.742,12.095,13.122,3,-2,5.785,5.714,6.896,2,1,4.128,4.153,5.04,2,0,3.096,3.016,4.205,2,0,4.607,4.623,5.705,2,0,4.078,4.09,5.012,2,0,2.358,2.373,3.197,2,0,4.802,4.823,5.736,2,-1,4.918,4.938,7.259,2,-1,4.101,6.162,7.336,4,1,8.326,8.922,9.928,3,-1,5.338,5.369,10.53,2,2,8.107,8.135,9.222,2,"If one was truly worse (injured vs. dead) then I would choose the one that was worse. Otherwise, as long as the outcome was the same, I felt they were the same.",,2,28,1,7081ccd96b4bd2d2,3K5TEWLKGWZPE7UTTFGP7I2V18MVIA,3087LXLJ6M4NOVTTZ8HEU83SO380FB
16,4/20/18 12:00,4/20/18 12:06,0,a2faec9d06a73bc4,100,325,1,4/20/18 12:06,R_2Cfu7TeG2HwLq4q,,,,,38.11,-122.13,anonymous,EN,1,0,0,3.906,0,0,0,5.641,0,-1,0.35,0.35,2.592,1,-1,0.575,6.604,6.859,4,0,0.605,1.705,2.566,2,1,0.639,2.556,3.28,2,1,17.054,17.054,17.891,1,-1,4.177,6.433,6.994,4,1,2.324,2.324,4.325,1,-1,0.394,11.067,12.13,4,-1,0.401,0.401,3.903,1,1,0.462,4.042,4.637,2,-1,0.44,10.997,12.117,4,-1,0.582,2.68,3.23,2,1,1.389,3.636,4.392,2,-1,0.797,6.025,6.594,3,-2,0.433,2.971,3.702,7,1,0.545,3.679,4.33,2,-1,0.654,43.953,44.693,2,-2,0.575,6.167,10.776,3,2,3.774,3.774,7.761,1,0,2.036,2.495,3.212,2,-1,1.012,5.176,5.926,2,-1,6.962,7.695,8.292,2,0,0.419,2.815,3.456,2,1,0.545,13.7,14.262,4,-2,2.843,5.958,6.579,2,-2,8.962,8.962,11.195,1,2,3.135,3.135,5.912,1,-1,0.793,0.793,4.249,1,2,0.452,2.95,3.603,2,I just thought of the severity of the incident and the location of its occurence. Some just seemed worse than others.,no,2,34,1,2d22753741b5b134,3X3OR7WPZ0OTTW6M6P2S7KAF7EFL89,37NXA7GVSTUPHO45OG81AEY2FV6VL2
17,4/20/18 12:01,4/20/18 12:06,0,46b76353bfda5b03,100,309,1,4/20/18 12:06,R_WDrTSVFY01C7xZf,,,,,40.7,-73.92,anonymous,EN,1,0,0,4.358,0,0,0,6.046,0,0,5.378,5.378,6.094,1,0,5.022,5.022,5.964,1,0,2.876,2.876,4.274,1,0,2.094,2.094,2.936,1,1,4.206,4.206,5.068,1,0,4.296,4.964,5.496,2,0,2.104,2.104,3.058,1,0,2.904,5.012,6.008,2,1,4.83,4.83,5.496,1,-1,6.324,6.324,7.372,1,0,5.202,5.202,6.78,1,0,2.762,2.762,3.748,1,0,4.374,4.496,7.026,2,0,4.55,4.55,5.506,1,0,16,17.634,18.16,3,0,4.624,4.624,5.48,1,0,1.63,2.16,3.548,2,-2,2.87,3.99,5.574,2,1,6.592,6.592,7.632,1,0,1.486,1.486,2.536,1,0,5.268,5.268,6.57,1,0,9.278,9.278,10.304,1,0,4.014,4.014,4.97,1,0,6.216,6.216,7.196,1,-2,4.35,4.784,6.796,2,-1,4.392,4.392,5.154,1,0,2.44,2.44,3.628,1,-1,3.926,3.926,4.894,1,0,8.802,10.078,12.296,2,"A death or an injury is not made more or less  upsetting by its stochastic likelihood. All harm is equally bad, in my view.",no thoughts or comments,1,61,1,4a7d959f2405a535,3BDCF01OGYI882X4JT0M6XYH0TILYN,3OZ4VAIBEX3JMYG5LVWOUZLAB61VJ0
18,4/20/18 12:00,4/20/18 12:06,0,b633b6b45be54443,100,333,1,4/20/18 12:06,R_1f2iGiPAafpJ4RG,,,,,40.11,-88.21,anonymous,EN,1,0,0,4.552,0,0,0,5.751,0,0,5.011,5.39,6.205,2,0,8.158,8.158,9.539,1,0,4.458,4.458,5.269,1,0,3.919,3.919,4.888,1,1,2.146,6.82,7.851,11,-2,4.249,4.249,6.77,1,-1,1.162,5.531,6.897,5,0,4.692,5.682,7.019,3,-1,3.074,3.074,4.473,1,0,6.128,6.128,10.52,1,1,9.023,9.023,10.195,1,0,3.868,3.868,4.761,1,1,5.986,8.948,9.431,7,0,3.81,3.81,4.907,1,0,5.354,5.354,6.105,1,1,9.595,9.595,10.993,1,0,3.208,6.565,7.711,7,-2,2.246,10.071,12.944,10,1,3.899,3.899,4.845,1,0,2.198,2.198,3.717,1,0,7.105,7.105,12.679,1,0,2.395,3.14,4.751,3,0,2.091,2.091,3.289,1,1,4.122,4.122,6.632,1,-1,1.266,4.566,6.126,4,-2,3.35,3.35,4.717,1,1,0.893,6.508,7.441,6,-2,3.162,3.162,5.295,1,-1,1.871,6.297,8.496,8,"I selected some events based on how severe it seems (for example, a gun is a lot more upsetting to me than a knife). Some others I selected based on how likely it was to happen. Some events are relatively more common or reported, so it was less surprising/upsetting to me than other, more surprising events.",,2,20,1,d26661f740a5515a,39RP059MEIHW1CME9DNHYZF5FPQBM0,3ICOHX7ENCZVIHTX4XX8CQISC2T0ET
19,4/20/18 12:01,4/20/18 12:06,0,7945e221c8efd807,100,295,1,4/20/18 12:06,R_87YeFwoscEwSGTn,,,,,33.59,-111.45,anonymous,EN,1,3.765,3.765,4.026,1,5.594,5.594,6.003,1,0,2.691,2.691,3.456,1,0,4.477,4.477,5.706,1,0,3.928,3.928,4.674,1,0,3.21,3.21,4.249,1,0,4.618,4.618,6.565,1,0,4.235,4.235,5.021,1,0,3.734,3.734,4.651,1,0,5.704,5.704,6.601,1,-1,14.317,14.317,15.126,1,0,6.542,6.542,7.413,1,0,10.507,10.507,14.266,1,0,3.439,3.439,4.226,1,0,7.889,7.889,8.543,1,0,2.822,2.822,3.572,1,0,3.434,3.842,4.765,2,0,6.348,6.348,7.174,1,0,4.733,4.733,7.001,1,-2,6.248,6.248,7.71,1,1,5.957,6.521,7.778,2,0,3.571,3.571,4.148,1,0,10.408,10.408,12.794,1,0,3.341,3.973,4.318,2,0,1.851,1.851,2.565,1,1,6.027,6.027,6.747,1,-2,3.747,3.747,4.982,1,-2,3.499,3.499,4.395,1,1,12.093,13.17,14.146,2,-2,6.453,6.453,7.392,1,2,5.096,5.096,6.291,1,I just reasoned the best I could in relation to what was said killed is worse then injured ect 2 people killed? both are equally tragic,no,1,28,1,c0a741c482e201df,3I3WADAZ9RSICZQHLJBHNH4I0TJO5R,3OLZC0DJ8J3NRNWZ3DBOIY6AYRCVIO
20,4/20/18 12:00,4/20/18 12:06,0,88e0e96ffc45c4d1,100,356,1,4/20/18 12:06,R_3kbao121EUZ3xlm,,,,,41.6,-87.89,anonymous,EN,1,3.551,3.551,4.047,1,0,0,5.516,0,0,4.232,4.537,5.165,2,0,5.605,6.282,7.938,2,0,2.399,2.399,2.91,1,0,3.051,3.051,3.736,1,-1,6.269,10.763,11.012,3,0,2.707,2.707,3.189,1,0,3.657,3.657,4.277,1,0,5.225,5.929,6.191,2,-1,4.921,4.921,5.838,1,0,6.398,6.398,6.96,1,-1,9.497,9.497,10.314,1,0,5.818,5.818,7.046,1,0,6.061,6.061,6.718,1,0,49.2,49.2,49.822,1,0,3.128,3.128,4.317,1,0,3.717,3.717,4.257,1,0,7.252,7.252,7.871,1,-2,4.683,4.683,5.352,1,1,2.588,6.612,9.592,2,0,5.74,5.74,6.321,1,0,44.142,44.142,44.816,1,0,3.768,3.768,4.449,1,-1,6.347,6.347,7.054,1,0,16.476,16.476,17.059,1,-1,4.744,4.744,5.371,1,-1,3.91,3.91,4.553,1,1,7.275,7.275,7.877,1,-1,3.196,3.196,3.797,1,1,3.029,3.029,3.669,1,Most of the items were similar in nature. I would say maybe 7-9 were different enough to be moreso bad than the other.,,1,35,1,f909581036482a94,3GS6S824SRLU7X5PG5YDYSHQUGINWS,37MQ8Z1JQEK0KWD2JLDG2H3NRCI2YU
21,4/20/18 12:01,4/20/18 12:06,0,ab3cf7e8d0256eeb,100,315,1,4/20/18 12:06,R_3HADxyYlQBx3DhJ,,,,,43.54,-96.7,anonymous,EN,1,4.073,4.073,4.433,1,0,0,5.664,0,0,2.749,2.749,3.323,1,-1,4.605,4.605,7.41,1,0,3.365,3.365,3.997,1,0,3.059,3.059,3.89,1,-1,7.337,7.337,8.216,1,1,5.087,5.087,5.965,1,0,7.176,7.176,7.828,1,0,7.144,7.928,8.596,2,-1,5.969,5.969,6.682,1,1,8.554,8.863,9.845,2,1,11.141,11.141,11.825,1,0,2.718,2.718,3.407,1,0,5.387,5.387,6.071,1,1,5.997,7.579,8.161,2,0,7.101,7.101,7.947,1,0,4.095,4.095,4.953,1,1,8.757,8.757,9.591,1,-2,3.631,3.631,4.325,1,1,22.942,22.942,23.553,1,0,1.963,1.963,2.652,1,0,14.665,14.665,15.357,1,0,3.341,3.341,4.087,1,0,3.533,3.533,4.147,1,0,3.412,3.412,4.796,1,-2,4.106,4.106,4.945,1,1,15.464,15.464,16.102,1,1,6.137,6.137,6.947,1,-2,5.887,5.887,6.555,1,2,4.732,4.732,5.562,1,"Just my opinion on the horrible things that happened. Whatever i felt was worse.",No,1,24,1,b4577b062c275e7c,34X6J5FLPUMT4AIIPY7FDWINXVWQJN,3TUOHPJXYHLXW7LZS9GL7AC3TDIXW0
22,4/20/18 12:00,4/20/18 12:06,0,ac1f185fdd720aad,100,381,1,4/20/18 12:06,R_1NDfxyCtBJYFN7J,,,,,37.99,-121.69,anonymous,EN,1,3.925,3.925,4.387,1,0,0,12.416,0,0,5.041,5.041,5.672,1,-2,9.89,9.89,10.704,1,0,2.448,2.448,2.969,1,0,4.238,4.238,4.912,1,0,6.165,6.165,6.95,1,0,3.83,3.83,4.449,1,0,5.673,5.673,6.473,1,0,4.494,4.494,5.126,1,-1,8.16,8.16,8.814,1,1,5.088,9.587,10.792,2,0,8.865,8.865,9.532,1,0,9.42,9.42,12.926,1,0,7.367,7.367,7.991,1,0,3.692,3.692,5.759,1,0,2.785,2.785,3.578,1,0,9.113,9.113,9.815,1,0,6.201,6.201,8.343,1,-2,8.589,9.292,10.683,2,1,4.529,4.529,6.617,1,0,2.905,2.905,3.5,1,0,7.587,7.587,8.281,1,0,5.063,5.063,5.611,1,0,4.103,4.103,5.282,1,0,6.998,6.998,7.68,1,-2,5.159,5.159,6.022,1,-2,6.884,6.884,7.522,1,2,4.685,4.685,5.49,1,-2,6.193,6.193,6.826,1,2,9.192,9.192,12.014,1,I try to weigh in the severity of the situations. Most of them were similar just different locations.,I think adding more situations that push the envelope and make it harder to choose between which one.,1,31,1,cd6aad72b1806550,33F859I5671A9YL3IG746U79Y3RBHR,39KV3A5D18VAABYZQR2MGMWUL787S1
23,4/20/18 12:00,4/20/18 12:06,0,44cfaa456a646656,100,386,1,4/20/18 12:06,R_1CIbhSp9h7Ksqx5,,,,,42.18,-71.2,anonymous,EN,1,0,0,5.326,0,0,0,10.656,0,-1,6.061,6.061,8.094,1,-1,12.211,12.211,15.012,1,-1,4.298,4.298,5.613,1,-1,5.495,5.495,6.939,1,-2,5.53,6.09,7.528,2,1,6.873,6.873,8.724,1,-2,4.493,5.865,6.352,2,0,8.302,8.302,10.503,1,-1,2.826,2.826,7.008,1,1,11.897,11.897,13.868,1,2,15.693,15.693,17.596,1,1,6.933,6.933,8.975,1,2,5.141,5.141,8.205,1,2,5.135,5.135,6.326,1,1,8.042,8.042,9.627,1,1,5.967,5.967,7.28,1,1,9.361,10.142,11.693,2,-2,6.429,6.429,12.299,1,1,3.495,3.495,4.993,1,0,4.182,5.679,6.092,2,0,6.826,8.434,8.761,2,0,4.771,4.771,5.994,1,0,3.607,3.607,4.985,1,0,7.25,7.25,8.693,1,1,9.389,9.389,12.673,1,-2,9.723,11.47,11.89,2,0,5.297,5.297,6.265,1,-2,7.146,7.146,8.529,1,1,12.677,12.677,14.157,1,I chose my response based off of what seems to happen less frequently and the specific context of the question.,,1,24,1,de7961bee4451baf,3WYGZ5XF3X30SA3DZNWW9BX1U8HSKD,35XW21VSVG29PWN1UL3WZREVGRCSLU
24,4/20/18 12:01,4/20/18 12:06,0,8b02b0cbb97b8de6,100,314,1,4/20/18 12:06,R_1jTINcLRz70VGiQ,,,,,39.49,-97.61,anonymous,EN,1,0,0,4.202,0,1.163,4.619,6.022,10,0,2.121,2.121,2.942,1,-2,1.721,7.82,8.658,16,0,1.874,1.874,2.609,1,0,0.621,0.621,2.349,1,-2,1.792,3.714,4.431,5,0,2.55,2.55,3.396,1,0,11.903,13.866,14.532,6,0,2.852,3.479,3.82,2,-1,2.303,2.303,3.445,1,0,4.073,4.073,4.823,1,1,70.808,75.095,76.822,7,0,2.33,2.33,3.005,1,0,1.774,3.737,4.372,6,0,2.877,2.877,5.217,1,0,2.431,3.18,3.458,2,0,28.607,30.286,30.904,3,0,1.955,4.022,4.686,6,-2,3.278,3.278,8.516,1,1,2.8,2.8,4.251,1,0,1.649,1.649,2.406,1,0,4.446,4.446,5.212,1,0,1.604,3.184,3.527,3,0,2.327,2.327,2.96,1,0,1.436,3.928,4.676,8,-2,2.006,3.402,5.419,2,0,1.834,3.05,4.185,3,2,2.216,3.894,4.817,6,0,2.638,2.638,3.266,1,0,2.251,3.412,3.869,2,"If someone was injured or died, I didn't favor a location or situation; things like that are just upsetting.",no,1,38,1,6992dbfbcf475337,3LO69W1SU418MBC4PNEGZXRDVXSGLK,324N5FAHSXZEXIMN3GW0VELNQV1VKZ
25,4/20/18 12:00,4/20/18 12:06,0,e8ff0092802698da,100,392,1,4/20/18 12:06,R_1Fzk4yJKyIGOFEh,,,,,43.63,-116.32,anonymous,EN,1,0,0,3.812,0,0,0,5.788,0,-1,4.568,4.568,5.142,1,-2,7.674,8.226,8.69,2,-1,3.781,3.781,4.305,1,-1,5.71,6.061,6.523,2,-1,8.612,8.612,9.299,1,-1,8.008,8.008,8.489,1,0,2.807,2.807,3.423,1,0,14.679,14.679,15.25,1,-1,4.112,4.112,4.757,1,0,6.77,6.77,7.394,1,1,10.849,10.849,11.513,1,1,6.618,6.618,7.291,1,0,7.802,7.802,8.323,1,0,3.858,4.14,4.666,2,1,4.346,4.346,4.873,1,1,8.413,8.413,9.209,1,1,15.443,15.443,15.993,1,-2,7.821,7.821,8.823,1,1,19.874,19.874,20.431,1,0,8.351,9.164,9.439,2,0,3.818,3.818,4.545,1,2,6.76,7.792,8.505,2,0,2.869,2.869,16.399,1,1,5.097,5.097,5.659,1,-2,31.282,31.282,31.804,1,-2,3.408,3.408,4.034,1,2,5.978,5.978,7.625,1,-2,5.695,5.695,6.209,1,2,38.264,38.264,38.832,1,I weighed which was more upsetting. One thing I focused on was how unexpected the situation was. Which one was more surprising? That's the one that was most upsetting.,No,2,23,0,f895404cfdc0c1af,3TR2532VIQI0USZYAPTH7R1WXUKJ6J,334ZEL5JX63HVHQY7DJOR8IPBWHSOB
26,4/20/18 12:00,4/20/18 12:07,0,daf0e68033e20458,100,385,1,4/20/18 12:07,R_smNg2KBgSq7Jfwt,,,,,35.23,-80.84,anonymous,EN,1,0,0,3.992,0,6.367,6.367,6.399,1,0,4.114,4.132,4.897,2,0,9.939,9.854,10.806,2,0,3.555,3.569,4.275,2,0,6.125,6.141,6.784,2,-1,9.742,10.613,10.651,3,0,3.495,3.513,4.238,2,0,7.774,7.787,8.469,2,0,6.11,6.124,6.858,2,-1,5.709,5.719,7.54,2,0,9.525,9.542,10.229,2,1,12.768,12.784,13.77,2,0,2.972,2.982,3.812,2,0,6.863,6.776,8.255,2,0,4.35,4.37,5.22,2,0,4.912,4.924,7.544,2,0,6.99,7.105,7.779,2,0,8.741,8.754,9.571,2,-2,4.1,4.11,4.857,2,2,7.744,7.649,8.878,2,0,19.144,19.16,19.967,2,0,6.343,6.262,7.202,2,0,6.093,6.11,6.781,2,0,4.243,4.258,4.964,2,0,11.698,11.71,12.447,2,-2,9.494,9.401,10.202,2,-2,9.095,9.109,10,2,0,6.686,6.705,7.435,2,-1,7.813,7.827,8.442,2,1,5.52,5.532,7.817,2,I answered the way I did as some were equally upsetting and some were just more upsetting than others.,No,2,33,1,e13aee2067b5bfd2,386PBUZZXGLIDD25XTZJWAJTNP9LJT,31ANT7FQN8Q6XY60R4BQEOBWLQW5HZ
27,4/20/18 12:01,4/20/18 12:07,0,8342e789d230610c,100,351,1,4/20/18 12:07,R_2t3QJD8lTbNqCWJ,,,,,38.81,-94.53,anonymous,EN,1,0,0,4.156,0,0,0,6.389,0,0,4.888,4.888,13.77,1,0,5.358,5.358,6.299,1,0,2.486,2.486,3.207,1,0,3.709,3.709,4.693,1,0,4.365,4.365,5.121,1,0,3.51,3.51,4.608,1,0,3.594,3.594,4.576,1,0,6.318,6.318,7.276,1,-1,7.371,7.371,8.404,1,0,6.717,6.717,13.551,1,1,11.066,11.066,15.288,1,0,3.605,3.605,4.594,1,0,4.293,4.293,5.197,1,0,2.71,2.71,6.799,1,0,4.066,4.066,4.999,1,0,3.859,3.859,4.623,1,0,7.128,7.128,14.74,1,-2,5.166,5.166,7.971,1,1,3.056,3.056,4.189,1,0,3.879,3.879,5.31,1,0,12.262,12.262,12.955,1,0,3.947,3.947,4.833,1,0,2.403,2.403,3.347,1,0,6.427,6.427,12.256,1,-2,8.138,9.113,9.652,2,-2,4.318,5.605,8.542,2,1,5.834,5.834,7.01,1,-2,5.218,5.218,7.282,1,0,5.273,5.273,8.33,1,"A lot of times, if the outcome was essentially the same, the difference in context was irrelevant (where the events happened, even if x event was unusual  for the area). But of course, a situation in which a cat dies is more upsetting than if a cat is injured.",thank you,2,34,1,2c3b95ffe0d57965,3NPI0JQDAPT2I1D81F6UFXFMQ11PT0,31YWE12TE00I6SKYK189FUDM0MA7X9
28,4/20/18 12:00,4/20/18 12:07,0,b0db3eab034ed5a4,100,393,1,4/20/18 12:07,R_RIGBp8J7Ym3cHtv,,,,,33.43,-111.71,anonymous,EN,1,0,0,5.431,0,0,0,7.169,0,0,2.462,2.465,3.079,2,-2,7.789,7.792,9.279,2,0,4.254,4.257,5.051,2,0,4.555,4.558,5.132,2,-1,4.523,4.526,5.098,2,0,18.253,18.256,23.925,2,-1,3.489,9.31,9.926,4,0,4.947,4.951,5.564,2,-1,6.959,6.961,8.011,2,0,8.306,8.966,9.565,4,2,13.321,15.506,16.32,4,0,4.05,4.052,4.729,2,1,6.221,6.223,6.846,2,1,4.44,4.443,7.678,2,0,5.685,5.687,7.571,2,0,8.576,8.579,10.346,2,1,11.568,12.298,13.105,4,-2,6.236,6.239,7.531,2,1,3.994,3.996,4.873,2,0,2.961,2.963,3.555,2,0,4.766,4.77,5.419,2,0,4.586,4.589,5.171,2,0,2.418,2.32,3.134,2,0,34.38,34.384,35.119,2,-2,6.637,6.64,7.315,2,-1,7.344,7.347,8.436,2,0,7.064,7.067,7.617,2,-1,5.406,5.41,6.012,2,-1,5.207,5.21,6.216,2,"For many of them the ""neither is upsetting"" was the best answer, especially when death was involved. Death is death it is upsetting no matter the circumstance.",Very interesting study.,1,40,1,89238f881509e7ca,30BUDKLTXEJW08DSR58LI5A4WRDE5D,3XUSYT70ITPQQBFX82MO6807CQS0D0
